receipt_id,receipt_date,vendor_name,gross_amount,payment_method,canonical_pay_method,is_driver_reimbursement,reimbursed_via,banking_transaction_id,is_matched,receipt_source,classification_bucket,classification_reason
215233,2012-01-01,RUN'N ON EMPTY,30.00,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215286,2012-01-01,RUN'N ON EMPTY,5.81,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215295,2012-01-01,EDMONTON AIRPORT AUTHORITY,30.00,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217208,2012-01-01,PUROLATOR,28.25,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217210,2012-01-01,106.7 THE DRIVE,814.22,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217248,2012-01-01,MARK'S STORE #3,62.97,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217375,2012-01-01,THE SEWING LOFT,6.30,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217572,2012-01-01,SWIGS & SWINE,14.17,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217567,2012-01-02,HUMPTYS,11.45,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217034,2012-01-04,TOTEM,36.99,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217076,2012-01-05,WALMART,29.40,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215062,2012-01-06,MR SUDS INC.,6.65,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
214859,2012-01-08,RUN'N ON EMPTY,11.96,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217245,2012-01-08,WALMART,11.13,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
214935,2012-01-10,CITY OF RED DEER,41.65,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215004,2012-01-10,A BUCK OR TWO,12.60,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217124,2012-01-11,REAL CANADIAN WHOLESALE CLUB,5.67,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215155,2012-01-12,JUMBO,4.80,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
214933,2012-01-13,PUROLATOR COURIER,66.52,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215695,2012-01-13,UNREADABLE,75.56,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217040,2012-01-13,DOLLARAMA,57.32,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217143,2012-01-13,SOBEYS,104.52,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
214855,2012-01-14,ALL SERVICE INSURANCE,1000.00,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217066,2012-01-20,SAVE ON FOODS,6.46,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217222,2012-01-20,RED DEER REGISTRIES,25.00,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215041,2012-01-22,106.7 THE DRIVE,48.99,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215091,2012-01-23,MR SUDS INC.,6.40,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215092,2012-01-23,MR SUDS INC.,11.40,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215463,2012-01-24,FIBRENEW,1050.00,cash,,False,,,False,manual_2012_backfill,petty_cash_business_likely,cash method with non-specific vendor
215141,2012-01-25,JUMBO,11.25,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217157,2012-01-26,COOP,23.86,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217219,2012-01-31,CITY OF RED DEER,315.00,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217220,2012-01-31,CITY OF RED DEER,200.00,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217221,2012-01-31,CITY OF RED DEER,165.00,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215145,2012-02-02,JUMBO,5.60,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215700,2012-02-03,VILLAGE MALL,21.53,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215775,2012-02-03,MACS CONVENIENCE,16.22,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215090,2012-02-04,MR SUDS INC.,5.70,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215146,2012-02-04,JUMBO,10.00,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215186,2012-02-04,HUGHES,10.00,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215009,2012-02-06,THE KEY HOLE,13.55,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217171,2012-02-06,MR LUBE,61.40,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217575,2012-02-06,PHOENIX BUFFET,35.00,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
214948,2012-02-08,CITY CENTER VACUUM,20.99,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
214932,2012-02-11,DOLLARAMA,4.20,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215143,2012-02-12,JUMBO,25.00,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217129,2012-02-12,SOBEYS,20.00,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217047,2012-02-13,STAPLES,58.82,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217524,2012-02-13,BONANNO PIZZA,11.24,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217334,2012-02-14,MGM GRAND HOTEL,91.93,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217335,2012-02-14,MGM GRAND HOTEL,91.93,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217519,2012-02-14,BOSTON PIZZA,10.45,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
214088,2012-02-16,COOP,26.80,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217240,2012-02-16,MGM GRAND HOTEL,2.49,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217520,2012-02-16,HMS HOST RESTAURANT,12.09,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217555,2012-02-16,PHIL'S RESTAURA,9.08,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215040,2012-02-17,DOMO GAS,37.98,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
214068,2012-02-18,FLYING J,8.97,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215088,2012-02-18,MR SUDS INC.,7.20,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215089,2012-02-19,MR SUDS INC.,9.50,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215144,2012-02-20,JUMBO,10.40,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217170,2012-02-20,MR LUBE,210.00,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217523,2012-02-20,KFC,8.39,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215164,2012-02-21,SUPER CLEAN,8.00,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215142,2012-02-22,JUMBO,8.00,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217111,2012-02-22,PART SOURCE,10.45,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
214281,2012-02-24,REAL CAN SUPERSTORE,33.55,cash,,False,,,False,BANKING,petty_cash_business_likely,cash method with non-specific vendor
215087,2012-02-24,MR SUDS INC.,9.50,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
214069,2012-02-25,FLYING J,3.28,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217321,2012-02-25,DOMO,31.00,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217419,2012-02-25,REXALL,18.26,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217571,2012-02-25,BOSTON PIZZA,17.75,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215170,2012-02-26,SUPER CLEAN,9.35,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215465,2012-02-28,FIBRENEW,1050.00,cash,,False,,,False,manual_2012_backfill,petty_cash_business_likely,cash method with non-specific vendor
221574,2012-03-01,FIBRENEW,1050.00,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
214876,2012-03-04,PRAIRIE OFFICE SUPPLIES,18.21,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215058,2012-03-04,MR SUDS INC.,8.55,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217214,2012-03-08,RED DEER ADVOCATE,108.57,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217526,2012-03-12,GEORGE'S PIZZA,17.26,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
145309,2012-03-19,WCB,1126.80,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217212,2012-03-21,EECOL ELECTRICAL CORP,15.04,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
214090,2012-03-24,COOP,8.39,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
214962,2012-03-25,MR SUDS INC.,15.20,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
173591,2012-03-26,CHUB RADIO,126.00,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215084,2012-04-01,MR SUDS INC.,15.20,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217325,2012-04-04,BURGER BOX,14.00,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
214070,2012-04-06,FLYING J,82.00,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215085,2012-04-06,MR SUDS INC.,6.65,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215081,2012-04-09,MR SUDS INC.,13.30,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217163,2012-04-09,COOP,45.00,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217164,2012-04-09,COOP,6.58,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217165,2012-04-09,COOP,40.00,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217167,2012-04-09,COOP,40.00,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217166,2012-04-13,COOP,60.00,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215083,2012-04-14,MR SUDS INC.,11.40,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215140,2012-04-15,JUMBO,8.80,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215183,2012-04-15,SUPER CLEAN,8.00,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215778,2012-04-15,COOP HGC,99.99,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215779,2012-04-15,COOP HGC,10.98,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217162,2012-04-17,COOP,59.17,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215080,2012-04-19,MR SUDS INC.,12.35,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215188,2012-04-19,SQUEEKY KLEEN,7.00,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215082,2012-04-21,MR SUDS INC.,15.20,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215182,2012-04-21,SUPER CLEAN,5.00,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217133,2012-04-25,SOBEYS,7.86,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217238,2012-04-25,FESTIVAL FORD,46.97,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215184,2012-04-26,SUPER CLEAN,8.50,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217126,2012-04-26,REAL CANADIAN WHOLESALE CLUB,45.36,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217127,2012-04-26,REAL CANADIAN WHOLESALE CLUB,7.58,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217244,2012-04-26,SAFEWAY,148.34,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217064,2012-04-27,SAVE ON FOODS,29.43,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217236,2012-04-27,FUTURE SHOP,42.49,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217237,2012-04-27,WESTERNER,5.25,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215139,2012-04-28,JUMBO,25.00,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217148,2012-04-28,SOBEYS,32.55,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215093,2012-04-30,MR SUDS INC.,11.40,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217484,2012-04-30,MR SUDS INC.,16.00,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
214951,2012-05-01,WOODYS RV  WORLD,92.35,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
214953,2012-05-01,THE KEY HOLE,28.50,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215467,2012-05-01,FIBRENEW,1050.00,cash,,False,,,False,manual_2012_backfill,petty_cash_business_likely,cash method with non-specific vendor
217525,2012-05-01,PHIL'S RESTAURA,14.23,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
214965,2012-05-03,COPIES NOW,1.56,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
214966,2012-05-03,MR SUDS INC.,15.20,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215180,2012-05-03,SUPER CLEAN,4.25,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217501,2012-05-03,WENDY'S,10.27,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
214959,2012-05-04,COPIES NOW,8.38,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215133,2012-05-04,MR SUDS INC.,4.75,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217142,2012-05-04,SOBEYS,10.18,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215124,2012-05-05,MR SUDS INC.,4.75,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217511,2012-05-05,KFC,10.17,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215157,2012-05-07,JUMBO,7.20,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
214947,2012-05-08,PRAIRIE OFFICE SUPPLIES,56.05,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217360,2012-05-09,COOP,9.18,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217500,2012-05-09,GRANDVEIW STAGE RESTAURANT,14.70,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217115,2012-05-10,REAL CANADIAN WHOLESALE CLUB,77.48,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215128,2012-05-11,MR SUDS INC.,10.45,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215131,2012-05-11,MR SUDS INC.,16.15,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215132,2012-05-11,MR SUDS INC.,11.40,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217152,2012-05-11,7-ELEVEN,40.00,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217197,2012-05-11,ALBERTA TRANSPORTATION,50.00,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217516,2012-05-12,RED LOBSTER,24.94,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
214949,2012-05-14,COPIES NOW,8.98,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215094,2012-05-15,MR SUDS INC.,4.75,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215156,2012-05-15,JUMBO,5.00,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217515,2012-05-15,BOSTON PIZZA,33.13,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217544,2012-05-15,PHIL'S RESTAURA,30.19,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215136,2012-05-16,MR SUDS INC.,12.35,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217358,2012-05-16,BIGWAY FOODS,9.87,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217364,2012-05-16,HUMPTYS,14.44,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217521,2012-05-16,IRONWOOD STAGE,31.20,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215125,2012-05-18,MR SUDS INC.,12.35,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
145291,2012-05-19,WCB,1126.80,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
214866,2012-05-19,NITN GASBAR INC,29.30,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215126,2012-05-19,MR SUDS INC.,8.55,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215127,2012-05-19,MR SUDS INC.,6.65,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215766,2012-05-19,7-ELEVEN,9.57,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217044,2012-05-20,STAPLES,25.00,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215005,2012-05-22,PRAIRIE OFFICE SUPPLIES,10.04,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217169,2012-05-22,IFS FINANCIAL,700.00,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217114,2012-05-23,REAL CANADIAN WHOLESALE CLUB,65.32,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217223,2012-05-23,TIFFANY COACHBUILDERS,500.00,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217536,2012-05-23,WENDY'S,11.00,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217539,2012-05-23,BOSTON PIZZA,13.00,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
214963,2012-05-24,CITY OF RED DEER,1.00,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217574,2012-05-24,AGAJUTLA RESTAURANT,24.40,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215060,2012-05-25,MR SUDS INC.,13.30,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215061,2012-05-25,MR SUDS INC.,5.70,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215187,2012-05-25,THE TURTLE CLUB TRUCK CAR WASH,8.51,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217172,2012-05-25,TRIO,105.00,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217177,2012-05-25,WESTERNER,5.25,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217528,2012-05-25,PHIL'S RESTAURA,24.31,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215059,2012-05-26,MR SUDS INC.,5.70,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217146,2012-05-26,SOBEYS,14.26,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217517,2012-05-26,SMITTYS,20.97,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
214871,2012-05-28,DOMO GAS,60.00,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215172,2012-05-28,SUPER CLEAN,9.00,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215270,2012-05-28,106.7 THE DRIVE,52.65,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217565,2012-05-28,BOSTON PIZZA,18.69,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217566,2012-05-28,BOSTON PIZZA,26.30,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
214869,2012-05-29,DOMO GAS,41.72,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
214872,2012-05-29,DOMO GAS,34.00,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
214873,2012-05-29,DOMO GAS,2.49,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215272,2012-05-29,RUN'N ON EMPTY,32.00,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217543,2012-05-29,MCDONALD'S,13.00,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215123,2012-05-30,MR SUDS INC.,27.55,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215134,2012-05-30,MR SUDS INC.,55.10,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
